"","num_critic_for_reviews","duration","gross","cast_total_facebook_likes","num_user_for_reviews","country","budget"
"3376",187,84,106793915,1817,358,"UK",4.5e+07
"3377",175,127,101643008,29069,498,"USA",9e+07
"3378",294,106,94999143,33645,1344,"USA",7.5e+07
"3379",155,116,90567722,1711,481,"USA",5.1e+07
"3380",169,130,90454043,17771,326,"USA",6.5e+07
"3381",141,78,89296573,2039,297,"USA",1e+08
"3382",212,116,89138076,600,734,"USA",4e+07
"3383",178,116,77086030,14931,602,"France",6.2e+07
"3384",41,78,76501438,4527,49,"Germany",3e+07
"3385",121,125,75764085,16646,322,"USA",6e+07
"3386",180,119,73209340,2356,628,"USA",9.5e+07
"3387",152,121,71309760,1323,498,"UK",2.5e+07
"3388",160,99,70327868,26527,301,"Germany",4.6e+07
"3389",86,104,69688384,16452,139,"USA",6e+07
"3390",103,94,68525609,3889,302,"USA",15600000
"3391",134,124,68473360,3424,379,"USA",7.5e+07
"3392",139,98,68353550,5270,385,"USA",1e+07
"3393",84,100,66941559,4182,77,"USA",8.5e+07
"3394",225,109,61280963,2474,677,"USA",3.3e+07
"3395",181,114,60874615,4902,949,"USA",9e+07
"3396",155,107,60786269,3106,379,"USA",4.5e+07
"3397",42,89,60008303,2241,91,"USA",1.3e+07
"3398",129,98,57262492,17582,318,"USA",2.4e+07
"3399",55,98,57176582,3939,84,"USA",9500000
"3400",146,110,56932305,939,293,"USA",5.5e+07
"3401",70,115,55973336,9082,365,"USA",2.5e+07
"3402",211,98,53302314,3345,674,"USA",2.3e+07
"3403",137,136,51768623,1801,297,"USA",4.3e+07
"3404",82,89,50802661,3372,139,"USA",9.5e+07
"3405",98,129,48814909,36069,224,"USA",3.2e+07
"3406",106,83,46729374,6454,469,"USA",1.3e+07
"3407",89,77,45542421,575,53,"USA",3e+07
"3408",197,107,45506619,3066,862,"UK",2.6e+07
"3409",168,118,44983704,4045,510,"USA",3.1e+07
"3410",118,118,44737059,24024,261,"USA",5e+07
"3411",118,119,39778599,29461,548,"USA",5e+07
"3412",87,90,39442871,25190,237,"USA",8e+07
"3413",214,112,39235088,16196,805,"USA",2.3e+07
"3414",53,115,38168022,1964,83,"USA",3e+06
"3415",125,93,37879996,5390,254,"USA",4.8e+07
"3416",101,103,37752931,26938,180,"USA",4e+07
"3417",148,128,37036404,5404,259,"USA",3e+07
"3418",116,103,37035515,23864,194,"USA",4.3e+07
"3419",82,94,36037909,1238,130,"Germany",6e+07
"3420",57,90,35231365,6299,85,"USA",6e+07
"3421",102,106,35007180,26652,193,"USA",1.5e+07
"3422",162,145,34566746,1825,315,"USA",8e+07
"3423",170,123,34543701,5839,289,"USA",8.2e+07
"3424",79,95,34099640,2515,149,"USA",5e+06
"3425",78,120,33771174,22383,240,"USA",1.5e+07
"3426",157,123,33508922,23920,660,"USA",4e+07
"3427",122,99,33000377,23344,365,"USA",2.8e+07
"3428",106,115,32662299,3946,275,"USA",2.4e+07
"3429",134,135,32598931,1013,265,"USA",6.5e+07
"3430",149,152,32522352,36897,822,"USA",6e+07
"3431",125,126,30695227,34774,267,"USA",6e+07
"3432",110,116,30199105,3753,167,"USA",4e+07
"3433",151,104,30093107,39175,726,"UK",6e+06
"3434",100,107,29374178,4565,188,"USA",4e+07
"3435",103,97,28927720,18688,181,"USA",3.3e+07
"3436",68,124,27441122,5135,116,"USA",1.5e+07
"3437",174,113,27277055,3141,602,"UK",2e+07
"3438",160,90,26421314,608,457,"USA",1.5e+07
"3439",49,92,26000610,28050,197,"USA",7.6e+07
"3440",274,113,25530884,1997,2067,"USA",9e+06
"3441",156,110,25167270,12254,263,"Germany",2.4e+07
"3442",126,124,23360779,10838,212,"USA",3.4e+07
"3443",131,94,22751979,15857,377,"USA",7.5e+07
"3444",151,110,21994911,1122,433,"UK",5e+06
"3445",174,119,21471685,971,1308,"USA",4.4e+07
"3446",108,97,21468807,2682,227,"USA",1.4e+07
"3447",67,94,20627372,3451,134,"USA",1.6e+07
"3448",64,91,20035310,4409,173,"USA",9e+06
"3449",173,107,19389454,22974,335,"USA",5.5e+07
"3451",119,90,18621249,4611,340,"USA",6e+06
"3452",136,126,17804273,25660,370,"USA",2e+07
"3453",145,106,17473245,2,348,"USA",7e+07
"3454",68,115,17174870,1201,210,"USA",1.8e+07
"3455",128,94,17071230,23283,192,"USA",1.8e+07
"3456",132,120,16938179,17336,246,"USA",8e+06
"3457",100,97,16779636,1805,167,"USA",2.8e+07
"3458",47,85,15911333,2429,119,"UK",1.9e+07
"3459",85,220,15527125,15006,183,"USA",5.7e+07
"3460",81,98,15464026,1189,158,"USA",2e+07
"3461",84,96,15427192,11078,148,"USA",1.6e+07
"3462",288,102,15047419,25462,1061,"USA",7e+06
"3463",86,99,14983572,2498,162,"USA",2.5e+07
"3464",102,102,14967182,14463,284,"USA",4e+07
"3465",100,91,14218868,1262,282,"USA",6.5e+07
"3466",58,84,13592872,10982,79,"USA",1.1e+07
"3467",38,95,13555988,2216,38,"Germany",2.2e+07
"3468",53,88,13019253,1509,47,"USA",2.3e+07
"3469",90,101,12801190,2764,355,"USA",1.5e+07
"3470",51,107,12372410,4971,101,"USA",2.4e+07
"3471",44,96,10494147,3142,162,"USA",1.5e+07
"3472",60,105,10014234,3580,69,"France",6.5e+07
"3473",22,82,9821335,3354,10,"USA",6e+06
"3474",29,82,9628751,315,65,"USA",5e+06
"3475",122,111,9180275,4288,231,"USA",1200000
"3476",50,94,8735529,13524,89,"USA",1.5e+07
"3477",115,122,8596914,1517,148,"USA",6e+06
"3478",196,92,8279017,1761,339,"UK",8e+06
"3479",132,124,7060876,14726,314,"UK",13500000
"3480",29,81,6982680,3848,69,"USA",1e+07
"3482",52,114,6543194,1778,61,"USA",3.4e+07
"3483",82,87,6291602,3954,91,"USA",5e+07
"3484",117,119,6047856,358,327,"USA",8500000
"3485",157,115,5383834,318,361,"Mexico",2e+06
"3486",49,105,5217498,2312,85,"USA",1.5e+07
"3487",63,90,5108820,12776,112,"USA",2.4e+07
"3488",72,92,5018450,2687,86,"USA",8e+06
"3489",65,112,4734235,1227,123,"USA",1.5e+07
"3490",177,140,4157491,2894,690,"Denmark",12800000
"3491",48,82,4142507,858,81,"USA",3e+06
"3492",234,102,3609278,2235,1916,"USA",4500000
"3493",61,112,3058380,2389,69,"France",1e+08
"3494",39,109,3050934,2187,78,"USA",1800000
"3495",96,135,3041803,2735,181,"UK",1e+07
"3496",63,95,2954405,2928,64,"USA",3.6e+07
"3497",91,78,2882062,1144,101,"USA",150000
"3498",57,135,2185266,4266,186,"USA",1e+07
"3499",51,94,1744858,3085,120,"USA",1e+06
"3500",49,101,1631839,17665,91,"USA",1e+07
"3501",90,87,1276984,3059,150,"France",1e+07
"3502",94,114,1221261,856,125,"Argentina",1500000
"3503",46,86,1114943,407,74,"USA",5e+05
"3504",59,96,1050600,1378,136,"USA",250000
"3505",38,106,1027119,964,73,"USA",225000
"3506",93,115,882710,11433,138,"USA",2.4e+07
"3507",64,90,673780,5,26,"Iran",10000
"3508",1,167,610991,773,19,"India",1e+06
"3509",81,114,447750,2126,133,"USA",1e+07
"3510",13,100,428535,2289,32,"USA",1e+06
"3511",71,115,403932,17104,92,"UK",2e+07
"3512",51,85,265107,2282,93,"Australia",1500000
"3513",75,90,241816,642,76,"USA",42000
"3514",15,106,171988,1281,16,"USA",6e+05
"3517",34,103,75078,1403,26,"USA",1.4e+07
"3518",28,106,64148,846,35,"UK",6500000
"3520",29,82,12996,3905,54,"USA",1e+06
"3521",62,103,5725,163,110,"Germany",8400000
"3526",320,136,474544677,37723,3597,"USA",1.15e+08
"3527",234,107,293501675,17540,2073,"USA",4e+07
"3528",191,82,245823397,21275,515,"USA",9e+07
"3529",199,95,205399422,47203,784,"USA",3.3e+07
"3530",313,136,171383253,18563,3646,"USA",6.3e+07
"3531",112,93,163479795,26760,289,"USA",34200000
"3532",103,116,152149590,12790,255,"USA",7e+07
"3533",360,81,140530114,399,3400,"USA",60000
"3534",101,84,140015224,3382,179,"Germany",1.33e+08
"3535",186,189,136801374,17716,1377,"USA",6e+07
"3536",176,122,130058047,19078,2715,"USA",1.5e+07
"3537",197,128,126930660,2037,683,"UK",1.35e+08
"3538",129,105,116735231,2129,336,"USA",7e+07
"3539",150,124,116006080,9255,602,"UK",4.2e+07
"3540",85,106,113745408,15870,648,"USA",1.7e+08
"3541",145,103,106694016,24333,337,"USA",3e+07
"3542",113,116,102678089,2321,274,"USA",9.5e+07
"3543",145,95,101736215,8134,789,"USA",1.1e+07
"3544",70,110,97360069,5320,231,"USA",7.5e+07
"3545",167,113,91188905,17786,805,"USA",8e+07
"3546",138,113,87704396,1302,274,"USA",6.6e+07
"3547",143,90,81517441,3148,394,"USA",5e+07
"3548",203,139,81292135,36810,696,"USA",4e+07
"3549",171,156,75530832,20761,452,"USA",5.5e+07
"3550",199,105,73648142,3697,643,"USA",6e+07
"3551",213,102,71423726,26998,609,"USA",4.5e+07
"3552",152,113,69304264,4660,419,"USA",4.8e+07
"3553",40,93,68208190,2986,144,"USA",6.5e+07
"3554",174,121,66862068,3903,524,"USA",8.3e+07
"3555",75,118,66488090,29748,397,"USA",4.8e+07
"3556",140,85,66365290,22458,358,"USA",5.5e+07
"3557",91,88,65535067,2604,202,"USA",1.7e+07
"3558",96,95,63319509,28734,389,"USA",1e+07
"3559",150,114,60652036,3743,560,"USA",4.8e+07
"3560",129,74,60507228,814,186,"USA",8e+07
"3561",93,132,58220776,55254,362,"USA",1e+08
"3562",280,159,55637680,11424,1500,"UK",6.5e+07
"3563",67,106,52885587,23369,267,"USA",1.6e+07
"3564",85,131,52799004,19815,223,"USA",5.5e+07
"3565",163,81,52008288,3003,928,"USA",2.1e+07
"3566",65,146,50668906,20516,265,"USA",3.8e+07
"3567",131,103,50041732,3004,398,"USA",2.9e+07
"3568",147,93,40846082,2872,536,"USA",1.9e+07
"3569",91,148,39251128,804,217,"USA",7.5e+07
"3570",101,97,38201895,6223,749,"USA",10500000
"3571",133,97,38176108,37907,549,"USA",1.6e+07
"3572",315,151,37023395,13209,2968,"USA",6.3e+07
"3573",49,94,36830057,2151,73,"USA",6.5e+07
"3574",138,123,36283504,12970,587,"Germany",4e+07
"3575",113,137,35168395,25469,226,"USA",5e+07
"3576",140,118,34580635,209,549,"UK",5.2e+07
"3577",100,126,34098563,13406,232,"USA",5.5e+07
"3578",32,120,34074895,5420,79,"USA",9e+06
"3579",90,102,33864342,2913,117,"UK",4e+07
"3580",85,102,32694788,1815,546,"USA",8.5e+07
"3581",152,82,31768374,3313,366,"USA",2.7e+07
"3582",96,133,31054924,16710,290,"USA",6.4e+07
"3583",206,130,30651422,16693,1015,"USA",1e+07
"3584",43,81,30628981,10792,160,"USA",1.4e+07
"3585",125,121,29655590,3986,435,"USA",6.5e+07
"3586",209,157,28965197,18216,521,"USA",6.8e+07
"3587",133,127,28871190,13433,385,"USA",2.4e+07
"3588",62,90,28535768,1335,105,"USA",4e+07
"3589",45,97,27141959,2936,168,"USA",1.8e+07
"3590",99,95,27067160,14706,150,"USA",5e+07
"3591",95,112,26494611,5709,239,"USA",3.5e+07
"3592",18,106,25047631,2724,50,"USA",6e+06
"3593",155,117,24362501,13576,591,"USA",21500000
"3594",162,90,23159305,16358,514,"USA",7e+07
"3595",242,112,22858926,1171,840,"USA",1.3e+07
"3596",224,188,22450975,1906,1437,"USA",3.7e+07
"3597",115,122,22362500,15275,195,"USA",5.5e+07
"3598",55,128,22326247,3821,106,"USA",6e+07
"3599",164,99,21133087,1254,374,"USA",1.2e+07
"3600",28,77,19421271,2908,18,"USA",5e+06
"3601",85,142,19283782,5386,354,"USA",2.2e+07
"3602",172,133,18653746,42344,638,"Spain",3.8e+07
"3603",36,114,18653615,22040,103,"USA",2.3e+07
"3604",105,97,18535191,2640,132,"UK",1.4e+07
"3605",59,91,17843379,1760,147,"USA",8e+06
"3606",85,104,17757087,3162,253,"USA",2.1e+07
"3607",137,102,16842303,2475,418,"USA",6500000
"3608",163,121,16640210,13040,382,"USA",5.5e+07
"3609",88,109,16459004,1069,415,"Canada",1.5e+07
"3610",70,87,16290976,3243,100,"USA",2.4e+07
"3611",111,100,15500000,2389,302,"Germany",1.6e+07
"3612",91,110,15156200,571,131,"USA",3e+07
"3613",175,103,14879556,3516,441,"USA",8e+06
"3614",95,127,14378353,2393,194,"USA",3.6e+07
"3615",62,117,14348123,1148,157,"Italy",1.2e+07
"3616",111,158,14131298,144,390,"France",3.9e+08
"3617",28,95,14003141,4837,29,"USA",7e+06
"3618",54,106,13376506,4327,111,"USA",4e+07
"3619",99,145,13038660,1282,163,"USA",2.5e+07
"3620",39,100,12610552,2428,206,"USA",7500000
"3621",62,100,11900000,22006,148,"USA",3e+07
"3622",44,73,11634458,2020,37,"USA",1.7e+07
"3623",97,97,11614236,15209,140,"USA",1.5e+07
"3624",85,100,11576087,2497,338,"USA",3e+07
"3625",123,118,11533945,563,434,"USA",2e+06
"3626",68,102,11227940,1274,94,"USA",3.4e+07
"3627",144,89,10824921,3462,621,"USA",1e+07
"3628",90,102,10660147,672,165,"UK",2.3e+07
"3629",107,109,10654581,52621,260,"USA",3.4e+07
"3630",77,97,10561238,6388,321,"Germany",1e+07
"3631",81,98,10544143,4843,121,"Australia",2e+07
"3632",75,83,10431220,4024,162,"USA",2.4e+07
"3633",97,91,10149779,1405,160,"USA",6500000
"3634",70,100,10114315,582,187,"USA",2.5e+07
"3635",107,99,10037390,53,140,"Japan",1e+09
"3636",41,77,9694105,5568,77,"USA",2.2e+07
"3638",74,119,8888143,2171,123,"Canada",2.8e+07
"3639",73,124,8427204,1523,59,"USA",2.4e+07
"3640",56,124,8406264,13093,175,"USA",3.8e+07
"3641",72,96,7292175,2018,100,"USA",7e+06
"3642",67,101,6851636,2697,182,"USA",6e+06
"3643",81,94,6241697,31005,210,"France",1.3e+07
"3644",103,154,6201757,1690,202,"UK",1e+07
"3645",143,112,6197866,1351,414,"France",1e+07
"3646",16,84,6026908,2196,13,"USA",2e+06
"3647",39,99,5871603,6485,39,"USA",1.3e+07
"3648",68,120,4956401,51657,89,"France",1.5e+07
"3649",152,90,4859475,7103,520,"USA",6e+06
"3650",47,107,4741987,10368,114,"USA",1.4e+07
"3651",11,89,4692814,3291,34,"USA",8e+06
"3652",65,112,4554569,17873,123,"USA",2.8e+07
"3653",78,112,4485485,46022,105,"USA",1.5e+07
"3654",35,96,4394936,5668,190,"Germany",6e+06
"3655",42,95,4193025,2518,194,"USA",1.5e+07
"3656",82,96,4170647,1616,161,"UK",1900000
"3657",59,92,4002955,3654,198,"USA",2e+07
"3659",111,89,3193102,1335,240,"USA",9e+06
"3660",49,87,3071947,9555,183,"USA",3500000
"3661",70,132,2899970,16878,161,"USA",3.2e+07
"3662",196,115,2840417,2990,527,"Canada",3.1e+07
"3663",45,94,2800000,2662,85,"USA",4e+06
"3664",99,85,2199853,4289,186,"USA",1200000
"3665",25,100,2148212,1906,20,"USA",7e+06
"3666",131,101,2060953,2543,316,"Czech Republic",1.2e+07
"3667",70,108,2047570,194,80,"USA",5e+05
"3668",46,126,1997807,823,140,"USA",8e+06
"3669",28,111,1954202,4834,71,"USA",1.5e+07
"3670",77,98,1943649,2095,122,"USA",1700000
"3671",74,107,1282084,2125,87,"USA",2500000
"3672",64,102,1281176,1986,73,"USA",312000
"3673",54,111,985341,3166,87,"USA",5e+05
"3674",63,125,927107,333,51,"Germany",1.5e+07
"3676",95,148,630779,5,159,"USA",3.5e+07
"3677",14,105,609042,3475,38,"USA",1300000
"3678",31,106,399793,4343,70,"USA",4e+06
"3679",21,90,277233,20814,26,"USA",40000
"3680",10,121,229311,2705,42,"Spain",11350000
"3681",33,86,185577,2805,31,"UK",4e+06
"3682",29,92,177840,1987,22,"UK",250000
"3683",42,110,175370,17417,133,"USA",1.2e+07
"3684",29,104,144583,1983,79,"France",8e+05
"3685",18,88,110720,168,22,"USA",1200000
"3686",47,99,104257,1430,160,"UK",2200000
"3687",20,97,39852,1030,25,"USA",3e+06
"3689",16,102,15593,1562,40,"USA",2.1e+07
"3690",16,92,7680,2020,18,"USA",2e+06
"3693",219,169,216119491,44998,2277,"USA",7e+07
"3694",167,153,201573391,26029,1171,"USA",1.4e+08
"3695",171,107,176483808,4664,611,"USA",2.3e+07
"3696",117,95,162792677,24205,317,"USA",1.2e+08
"3697",108,90,161487252,13823,300,"USA",2e+07
"3698",73,85,144156464,4166,98,"USA",71500000
"3699",125,120,140459099,22750,493,"USA",7.5e+07
"3700",55,115,135014968,74382,375,"USA",5e+07
"3701",141,127,129734803,6171,287,"USA",1.4e+08
"3702",213,103,125603360,3698,877,"USA",6e+07
"3703",143,88,120618403,4478,222,"USA",9e+07
"3704",153,119,115731542,17768,556,"USA",6.5e+07
"3705",81,140,111544445,11951,415,"USA",9e+07
"3706",120,99,101217900,1195,353,"USA",7e+07
"3707",45,83,100491683,3438,67,"USA",2.4e+07
"3708",134,123,100241322,1690,752,"USA",2.5e+07
"3709",156,136,93771072,12396,318,"USA",6.5e+07
"3710",65,124,91030827,9988,252,"USA",5e+07
"3711",131,83,90646554,25788,289,"USA",1.05e+08
"3712",142,121,83892374,4230,297,"USA",6.6e+07
"3713",110,114,78745923,13905,322,"Germany",5.5e+07
"3714",96,170,75370763,20683,263,"USA",6e+07
"3715",97,98,74329966,12729,164,"USA",7e+07
"3716",160,103,70117571,6207,515,"USA",5.8e+07
"3717",184,110,70001065,3174,582,"USA",4.5e+07
"3718",102,130,69102910,12186,370,"USA",8e+07
"3719",92,121,65703412,2747,345,"USA",2.6e+07
"3720",65,114,60033780,2860,162,"USA",3e+07
"3721",83,132,56876365,29265,244,"USA",3.5e+07
"3722",110,115,56702901,4713,181,"USA",6e+07
"3723",117,98,55585389,15269,241,"USA",6.9e+07
"3724",121,113,55350897,49631,619,"USA",8.5e+07
"3725",100,108,53955614,8610,139,"USA",4e+07
"3726",35,114,50628009,10731,88,"USA",9e+07
"3727",92,104,46611204,4294,257,"USA",4.8e+07
"3728",98,178,44606335,23950,703,"USA",9e+07
"3729",68,140,44484065,20152,279,"Germany",5e+07
"3730",149,122,41609593,24270,572,"UK",5.5e+07
"3731",120,116,40932372,32563,281,"USA",7e+07
"3732",154,104,40064955,12170,502,"USA",1.5e+07
"3733",125,100,39989008,49847,418,"USA",2.4e+07
"3734",117,143,38966057,1409,157,"France",6.5e+07
"3735",101,99,38048637,3500,426,"USA",1.4e+07
"3736",29,124,37672350,1660,51,"USA",2e+07
"3737",158,123,37339525,3768,307,"USA",4.8e+07
"3738",108,134,36976367,1044,274,"USA",7.5e+07
"3739",156,215,36385763,1937,1448,"USA",5.2e+07
"3740",79,111,32940507,16536,127,"USA",6e+07
"3741",79,111,32940507,16537,127,"USA",6e+07
"3742",114,89,32368960,667,292,"Canada",2.5e+07
"3743",63,82,30324946,9271,239,"USA",1.7e+07
"3744",141,124,30012990,1006,409,"UK",2.5e+07
"3745",69,115,29753944,14275,389,"USA",2e+07
"3746",65,111,29106737,1450,132,"USA",1.5e+07
"3747",57,91,27052167,3353,168,"USA",1.3e+07
"3748",110,108,26525834,1023,227,"USA",3e+07
"3749",76,100,25339117,4259,247,"USA",1e+07
"3750",94,91,24788807,1965,213,"UK",3e+06
"3751",64,127,23209440,12785,112,"USA",3e+07
"3752",22,104,23031390,2868,26,"USA",4500000
"3753",128,121,22905674,14890,290,"USA",1.2e+07
"3754",78,172,22843047,2397,207,"USA",5.5e+07
"3755",34,86,22717758,14275,67,"USA",4e+07
"3756",48,136,21554585,37315,109,"USA",2.5e+07
"3757",114,104,20241395,5123,403,"USA",2e+07
"3758",79,97,19819494,13628,126,"USA",7e+07
"3759",105,96,18967571,3072,167,"USA",3e+07
"3760",61,97,18318000,2521,216,"Australia",8e+07
"3761",60,114,18252684,1816,219,"USA",3e+07
"3762",249,117,17439163,47728,1028,"USA",1.5e+07
"3763",96,84,17411331,4660,237,"Australia",1.5e+07
"3764",40,82,17278980,2400,164,"USA",8e+06
"3765",179,93,17096053,15716,640,"USA",9e+06
"3766",63,121,16574731,6910,181,"USA",1.3e+07
"3767",125,121,16311763,2365,416,"UK",1.7e+07
"3768",37,96,15062898,6861,106,"USA",1.4e+07
"3769",67,99,14567883,2542,373,"UK",7.5e+07
"3770",222,111,14337579,4696,624,"Australia",2.7e+07
"3771",24,100,12902790,3250,88,"USA",1.2e+07
"3772",56,114,12065985,2367,88,"USA",6e+07
"3773",88,99,11883495,1462,278,"UK",9e+06
"3774",106,106,11146409,6558,273,"USA",4.5e+07
"3775",24,76,11144518,1139,53,"Canada",1.5e+07
"3776",156,118,10562387,43105,648,"USA",18500000
"3777",42,91,10443316,2913,88,"USA",1.5e+07
"3778",19,93,10305534,987,38,"USA",3500000
"3779",63,123,10297897,11969,39,"USA",2.7e+07
"3780",67,91,10076136,1352,141,"Aruba",3.5e+07
"3781",32,82,9975684,1805,117,"Canada",1.3e+07
"3782",100,100,9801782,6046,481,"USA",1e+07
"3783",94,130,9473382,29,247,"Canada",1e+07
"3784",23,84,8026971,3352,20,"USA",1.3e+07
"3785",181,81,7267324,623,709,"Germany",3500000
"3786",56,89,6719300,3163,132,"Canada",2e+06
"3787",162,101,6712241,3858,1420,"USA",7500000
"3788",127,105,6390032,4238,229,"USA",3500000
"3789",71,113,5595428,167,257,"Brazil",2900000
"3790",60,91,5480318,2691,79,"USA",5e+06
"3791",114,113,5032496,943,161,"USA",1.2e+07
"3793",18,93,4308981,24436,37,"USA",2.4e+07
"3794",116,120,3650677,28294,523,"UK",960000
"3795",38,104,3386698,23461,86,"USA",1e+06
"3796",138,84,3216970,2065,586,"USA",60000
"3797",148,134,3000000,36859,499,"USA",3e+06
"3799",106,110,2365931,4762,318,"USA",1500000
"3800",81,116,1980338,1209,151,"USA",5e+06
"3801",49,104,1789892,1795,109,"Germany",8e+06
"3802",35,115,1687311,371,40,"Spain",7e+08
"3803",98,105,1647780,821,258,"Denmark",1300000
"3805",16,100,982214,295,51,"USA",1e+06
"3806",39,106,886410,222,494,"Mexico",3500000
"3808",28,117,777423,4351,57,"USA",2.5e+07
"3810",32,87,536767,1362,83,"USA",60000
"3812",12,95,306715,5213,62,"USA",1e+07
"3814",8,118,146072,182,16,"France",1.4e+08
"3815",51,91,124494,36,102,"USA",2e+06
"3816",31,90,99147,3207,28,"USA",2e+06
"3818",31,93,64359,643,26,"UK",2500000
"3819",33,88,21210,1141,52,"USA",1e+06
"3820",18,90,13493,2288,19,"USA",6e+05
"3821",2,107,10508,1763,6,"USA",7e+05
"3826",315,194,658672302,45223,2528,"USA",2e+08
"3827",175,98,250147615,12998,289,"USA",9e+07
"3828",177,129,229074524,1635,552,"USA",7.3e+07
"3829",73,86,181395380,2070,243,"USA",4.5e+07
"3830",142,124,172620724,23603,393,"USA",8.5e+07
"3831",156,139,147637474,1474,470,"USA",5e+07
"3832",161,126,138339411,63710,682,"USA",1e+07
"3833",84,105,126805112,12344,169,"USA",4.6e+07
"3834",160,119,125332007,2958,328,"UK",1.1e+08
"3835",155,138,112225777,17087,535,"USA",8e+07
"3836",183,125,107285004,2699,1018,"USA",1.25e+08
"3837",53,92,105263257,4518,103,"USA",5.5e+07
"3838",195,120,101334374,2321,488,"USA",2.4e+07
"3839",139,123,101087161,15362,339,"USA",7.5e+07
"3840",159,150,100853835,12289,611,"USA",9e+07
"3841",53,90,92969824,50005,64,"USA",8e+07
"3842",80,135,76081498,8355,162,"USA",7.5e+07
"3843",140,99,72219395,50284,419,"USA",1.7e+07
"3844",93,108,67155742,1569,277,"USA",1.16e+08
"3845",119,89,65557989,3717,271,"USA",4.5e+07
"3846",177,138,64604977,19129,625,"USA",3.5e+07
"3847",83,90,63826569,23504,138,"USA",3.5e+07
"3848",173,126,63540020,39319,742,"France",9.3e+07
"3849",64,116,61355436,475,184,"USA",6.8e+07
"3850",117,136,60984028,45271,431,"USA",5.7e+07
"3851",83,115,60491560,14322,143,"USA",2.7e+07
"3852",78,94,58297830,6017,191,"USA",5e+07
"3853",70,98,54967359,7039,209,"USA",4e+07
"3854",83,124,54910560,38227,227,"USA",6e+07
"3855",192,129,54700065,2031,1049,"USA",1.05e+08
"3856",129,68,53868030,10557,425,"USA",1.7e+07
"3857",72,93,50129186,1874,218,"USA",3.6e+07
"3858",76,121,50007168,19139,142,"USA",5e+07
"3859",157,129,48265581,1397,506,"USA",5e+07
"3860",97,125,48154732,15569,142,"USA",5e+07
"3861",79,121,48068396,2027,248,"USA",1.6e+08
"3862",223,116,47748610,3090,656,"USA",7.5e+07
"3863",84,104,47474112,5062,181,"USA",9e+07
"3864",122,91,45857453,2323,174,"UK",3500000
"3865",91,135,45856732,16762,141,"USA",4e+07
"3866",131,120,44886089,40117,207,"USA",1e+07
"3867",49,98,44455658,2457,92,"USA",2.5e+07
"3868",77,155,44175394,37570,227,"USA",3.6e+07
"3869",34,115,43490057,4737,30,"USA",7500000
"3870",130,97,43022524,29252,218,"USA",1.5e+07
"3871",66,111,42877165,26088,114,"USA",8.6e+07
"3872",117,147,41954997,56014,234,"USA",3.5e+07
"3873",93,124,41256277,1289,156,"USA",5e+07
"3874",29,97,41067398,2530,41,"USA",2.5e+07
"3875",140,154,39647595,25522,462,"USA",1.2e+07
"3876",76,136,37901509,12226,119,"USA",7e+07
"3877",59,95,35927406,2266,256,"USA",3e+07
"3878",37,127,35422828,1735,155,"USA",2e+07
"3879",95,110,33927476,1976,165,"UK",4e+07
"3880",33,93,29247405,2176,261,"UK",2.5e+07
"3881",111,107,28014536,2044,296,"USA",1.5e+07
"3883",172,130,26616590,2525,857,"UK",6e+07
"3884",153,155,26384919,3677,560,"USA",1.5e+07
"3885",91,155,25078937,19689,216,"USA",3e+07
"3886",35,98,24629916,4277,34,"USA",3e+06
"3887",42,89,22359293,2056,39,"UK",2.9e+07
"3888",95,134,20733485,428,157,"USA",5e+06
"3889",79,177,17593391,4346,376,"USA",8e+07
"3890",31,109,14821531,3843,209,"USA",6e+06
"3892",34,94,13801755,15183,100,"USA",2e+07
"3894",16,104,12514138,3871,28,"USA",1e+07
"3895",175,106,12339633,1942,641,"USA",3.6e+07
"3896",147,113,12006514,15765,500,"USA",250000
"3897",44,100,11466088,3952,84,"USA",7.1e+07
"3898",104,96,10569071,11867,131,"USA",2e+07
"3899",59,115,10556196,2606,73,"USA",5e+07
"3900",97,110,10200000,1722,263,"USA",1e+07
"3901",61,113,9054736,787,57,"USA",2700000
"3902",21,89,8119205,5535,21,"USA",2.8e+07
"3903",124,112,7837632,1466,287,"USA",1.8e+07
"3904",38,118,6482195,74,81,"USA",3.7e+07
"3905",24,101,6448817,1993,31,"USA",3.5e+07
"3906",85,134,5532301,4,117,"USA",2.8e+07
"3907",120,112,4306697,2820,196,"Canada",5e+06
"3908",18,75,3562749,7394,49,"USA",3.2e+07
"3909",30,95,3559990,1363,49,"USA",3e+06
"3910",80,97,2856622,254,197,"Canada",25000
"3912",25,84,2301777,714,36,"USA",650000
"3913",174,134,2298191,2710,570,"Japan",2.4e+09
"3914",50,121,2221994,3125,99,"Denmark",3.5e+07
"3915",24,103,2154540,2457,41,"USA",4.5e+07
"3916",54,84,1950218,21124,102,"USA",1e+06
"3917",36,97,1686429,3100,62,"USA",1.6e+07
"3918",28,132,1508689,2004,50,"USA",1.6e+07
"3919",46,89,925402,100,130,"Iran",180000
"3921",54,122,713413,48,68,"Netherlands",4500000
"3922",43,86,617172,2864,75,"USA",375000
"3923",59,92,582024,904,168,"USA",1e+06
"3924",23,106,532190,1610,37,"USA",8e+06
"3925",99,90,489220,1743,696,"Canada",365000
"3926",28,97,464655,1692,29,"USA",1e+06
"3928",17,86,334041,2322,21,"USA",5e+05
"3929",43,99,302204,975,53,"UK",3e+06
