"num_critic_for_reviews","duration","director_facebook_likes","gross","cast_total_facebook_likes","facenumber_in_poster","num_user_for_reviews","budget","imdb_score","movie_facebook_likes"
5,91,8,11835,964,0,11,1e+07,4.5,0
76,117,13,64148,7637,1,38,6e+06,6.9,0
8,85,0,883887,2259,0,2,1e+07,4.8,186
75,106,261,31662,31325,2,31,1e+07,6.3,589
66,81,4,11835,81,0,7,1e+07,6.9,1000
31,100,98,10572742,2227,1,16,1e+07,5.4,695
32,90,110,5694308,3937,4,60,1e+07,3.8,486
17,116,24,6462576,428,2,27,1e+07,7,746
4,84,5,535249,2739,5,3,1e+07,5.2,119
152,135,419,128486,569,0,74,1e+07,7.3,0
129,84,36,365734,4686,0,75,1e+07,4.6,0
15,89,3,2209479,2876,1,27,1e+07,6.5,850
248,107,99,16025394,18983,6,220,1e+07,6.8,0
52,144,0,2483955,1674,0,165,9600000,6.7,957
55,98,41,57176582,3939,1,84,9500000,6.1,0
30,94,9,830210,9432,1,42,1e+07,5.2,0
29,102,7,19348,35634,7,12,1e+07,6,1000
447,127,0,225377,1557,1,190,8900000,7.9,33000
18,88,6,58163,1702,0,26,9500000,5.1,898
232,121,0,12899702,448,1,228,2e+06,7.6,0
106,89,100,113155,34398,7,54,15500000,6.1,0
48,94,43,1425993,1586,4,38,1e+07,5.3,0
41,90,116,1602466,1836,0,106,6e+08,6,0
439,130,3000,3029870,15835,1,551,7400000,7.1,50000
54,92,25,17655201,1248,0,80,8500000,7.5,10000
50,176,147,3047539,13762,4,286,7217600,6.9,12000
259,106,50,3571735,21711,2,129,1e+07,6.6,0
115,93,33,56007,15014,2,76,1e+07,5.8,0
81,110,798,28995450,662,9,29,2e+07,7.3,0
263,123,909,24530513,1633,1,429,9e+06,8,0
285,103,65,71519230,6807,0,244,9e+06,6.5,15000
64,91,0,20035310,4409,1,173,9e+06,4.9,580
150,88,8,18225165,3114,2,316,9e+06,7.1,0
136,126,37,17804273,25660,0,370,2e+07,7,1000
132,120,46,16938179,17336,3,246,8e+06,7,0
186,94,17,16235293,1611,0,278,9e+06,4.5,0
39,85,2,11827301,1345,1,26,2e+07,5.5,266
201,114,84,6610326,23770,0,127,2e+07,7.2,0
32,76,17,6126237,2851,3,41,2.7e+07,4.8,419
117,119,188,6047856,358,4,327,8500000,6.7,1000
136,99,23,4681503,2478,1,238,9e+06,7,838
46,114,6,3420871,3824,2,81,3.5e+07,7.4,0
65,95,49,2955039,2007,1,27,9e+06,6.2,313
100,103,38,1530535,1721,3,63,9e+06,5.7,215
129,92,26,4881867,3767,1,76,9e+06,6.4,1000
77,156,43,770629,50,0,24,12800000,7.7,0
67,84,64,11860839,4617,0,21,9e+06,5.4,0
31,300,6,454255,32,3,47,4e+08,6.6,124
17,98,0,25918,253,1,1,913000,6.1,348
81,121,608,112935,251,0,94,9e+06,7.6,484
26,97,3,883887,1426,3,14,9e+06,6.2,0
24,86,11,13751,299,0,6,11400000,6.6,135
44,93,8,14108518,24154,1,57,1.9e+07,6.1,0
80,45,28,145109,1098,1,44,4.5e+07,7.3,0
41,97,0,1046166,1835,4,45,9e+06,4.2,128
91,102,11,11854694,10369,0,44,2.6e+07,7.1,0
66,105,25,2874,1375,1,14,2e+06,6,120
19,103,6,52166,6426,1,42,9e+06,6.5,3000
19,76,4,1114943,1254,0,64,3e+06,5.7,0
33,90,3,398420,2310,2,57,8800000,6.1,458
17,122,8,548934,498,12,39,9e+06,7.1,0
163,127,236,171320,1129,1,33,1e+07,7.3,0
133,84,8,14373825,6954,0,196,8600000,6.5,0
66,96,3,162,2802,5,38,9e+06,5.7,0
273,112,108,39462438,13172,0,226,7e+06,7.3,0
52,96,68,21564616,8097,9,41,8500000,5,0
167,122,300,13569248,1637,1,117,2e+07,7.6,0
132,101,17,34017854,36892,4,116,8500000,6.5,8000
66,104,170,4273372,1854,1,308,2.2e+07,2.1,0
79,101,14,540085,3164,0,57,9e+06,5.3,0
15,135,0,29233,97,0,17,8e+06,7.2,387
222,119,319,4440055,3279,0,110,8500000,7,0
210,128,160,4018695,8532,2,235,1.2e+07,8,27000
346,106,78,6262942,0,0,312,9e+06,6.9,18000
15,128,11,1207007,4004,2,47,17350,7.3,341
169,127,644,1829142,128,1,222,2e+07,7.5,0
25,160,0,3827466,2350,2,102,9600000,6.9,0
147,150,163,140244,4168,1,259,8500000,6.7,8000
16,122,11,1055654,808,3,159,8300000,6,467
534,117,66,32279955,15554,1,552,8500000,7.9,65000
66,119,422,4992159,3306,2,201,8550000,5.6,713
270,101,36,59889948,7227,1,889,8e+06,7.9,15000
224,113,0,45063889,241,0,1441,8e+06,7.6,11000
58,95,548,40066497,1792,0,247,8e+06,3.5,0
37,109,44,27362712,3199,1,60,8e+06,6.5,0
327,100,129,34963967,39807,2,378,8e+06,7.7,40000
135,90,5,25926543,1534,1,148,8e+06,5.2,0
164,94,19,26049082,1024,3,100,8e+06,6.1,0
95,112,3,18811135,2832,0,172,7500000,7.5,0
121,97,3,16699684,25792,1,78,8e+06,5.6,0
358,128,79,50815288,14747,0,625,5e+07,7,0
288,102,126,15047419,25462,1,1061,7e+06,7.6,18000
107,93,44,14015786,27646,3,298,5e+06,6.5,938
28,116,31,2694071,895,2,90,8e+06,7,758
91,138,78,10269307,17524,0,188,8e+06,6.3,0
55,117,133,10572742,858,1,25,8300000,6.4,638
231,93,132,17536788,1183,2,142,8e+06,7.1,12000
262,92,87,58401464,16982,1,264,8e+06,7.1,19000
196,92,54,8279017,1761,1,339,8e+06,6.9,0
83,104,18,10106233,5190,0,32,8e+06,5.4,0
72,92,26,5018450,2687,0,86,8e+06,5.3,859
328,90,26,3442820,1442,0,140,8e+06,7.3,0
248,129,608,3205244,2265,0,141,1e+07,7.3,0
128,111,341,3076425,3543,1,162,8e+06,7.1,0
163,101,16,6350058,2786,3,150,8e+06,7.2,20000
163,113,13,1094798,7692,6,73,7200000,7.2,0
90,92,14,1071240,15848,2,34,8e+06,6.9,429
118,75,45,686383,75,0,71,6500000,7.7,11000
283,104,109,16168741,517,1,182,8e+06,7.4,43000
74,108,12,568695,3921,2,110,8e+06,6.5,412
41,99,30,398420,1234,3,48,8e+06,6.4,226
17,180,0,190562,6343,2,12,6e+06,7.2,434
66,109,200,336456,41645,2,79,8e+06,5.6,494
140,93,8,298110,786,1,98,8e+06,6.8,0
32,99,387,127144,9608,4,27,8e+06,5.5,143
68,98,36,117190,11770,4,86,8e+06,6.9,0
79,95,3,108662,3185,0,107,8e+06,6,3000
26,107,53,53481,2512,5,34,8e+06,6.4,294
100,102,346,23106,2572,0,58,5e+07,6.6,532
56,97,43,52961,326,1,11,8e+06,5.3,675
30,97,17,40219708,37457,2,31,2.2e+07,5.9,0
20,124,2,449558,733,0,31,8e+06,7.7,520
21,96,2,100503,33858,6,24,8e+06,4.6,438
11,114,29,50000,219,2,2,2.37e+08,5.1,81
85,90,21,671240,619,0,149,7900000,6.9,0
5,104,78,53481,1546,0,5,8e+06,8,205
160,102,341,10105505,1389,0,288,5e+07,6.8,0
25,93,16,35688,2284,2,13,5e+05,5.4,0
15,106,155,549632,2741,0,14,8e+06,4.2,689
102,101,2,41229,10218,0,19,7700000,7.3,2000
239,92,655,24792061,25092,0,323,6500000,7.6,0
252,94,0,17544812,4707,0,384,1e+07,5.4,0
278,100,92,12574715,4198,0,237,4500000,7.3,12000
124,106,14,10281585,1871,3,268,5.8e+07,6.4,1000
127,105,248,10460089,1442,1,214,7500000,7.2,1000
9,102,329,4239767,1834,3,83,7500000,6,0
35,97,18,4131640,4091,2,20,7500000,3.1,140
6,118,0,3347439,1233,1,33,7500000,6.9,31
192,92,406,10814185,41867,6,106,8e+06,6.2,0
51,112,119,533344,15396,0,95,1.8e+07,5.5,655
38,103,27,206400,262,0,26,5e+07,6.9,26
133,93,187,197148,1176,0,150,7500000,6.3,0
4,101,22,4131640,7206,3,3,7500000,4.8,223
287,115,549,54557348,5732,0,1624,6500000,7.9,18000
222,113,127,3014541,4370,3,98,8e+06,6.7,0
6,95,20,32631,409,3,4,7500000,5.6,389
16,153,5,872643,902,3,37,6e+06,5.4,108
242,89,10,4443403,1754,0,158,7300000,8,14000
147,92,287,9639242,4099,2,69,1.2e+07,5.7,0
93,107,23,542860,635,0,96,5e+06,7.6,25000
253,118,0,1330827,19879,2,73,7e+06,7,0
224,97,12,1818681,2486,1,224,7300000,7.2,0
392,156,0,336530303,46055,0,1902,2.58e+08,6.2,0
387,96,655,143492840,28817,0,881,7500000,7.5,10000
36,104,249,2331318,835,0,29,7500000,5.1,0
331,95,464,32391374,54075,43,494,7500000,7.7,40000
324,110,0,113709992,46646,1,281,7e+06,6.1,54000
140,96,474,32131483,2212,0,369,1.1e+07,4.9,2000
79,95,13,34099640,2515,0,149,5e+06,7,0
160,112,20,31973840,16289,5,168,27500000,7.2,0
52,112,70,37295394,5959,8,59,6600000,5.7,0
490,143,1000,144812796,29769,4,753,1.05e+08,7.3,115000
351,93,0,31501218,22745,0,526,7500000,7.5,0
271,110,152,28747570,22140,1,416,7e+06,7.4,0
71,115,187,403932,17104,4,92,2e+07,6.5,141
342,100,197,26005908,1379,0,1100,3500000,7.2,10000
14,46,0,18642318,13448,0,13,2e+07,7.5,407
137,89,14,15818967,2517,0,120,7e+06,4,0
261,109,0,16901126,3544,0,687,7e+06,6.9,0
180,103,44,17474107,1342,3,89,7e+06,7.3,23000
750,143,0,304360277,2039,0,1498,2e+08,7.8,80000
202,105,0,12583510,2444,0,922,7e+06,6,0
341,106,1000,9190525,1120,1,324,7e+06,7,10000
160,100,11,9176553,19330,1,97,7500000,7.1,0
71,116,107,14612840,3110,1,37,7e+06,6.9,0
281,99,192,9166863,14816,2,247,7e+06,7.6,16000
119,122,98,6601079,2321,1,276,7e+06,6.2,0
74,94,176,6165429,312,1,249,6e+06,7.5,0
25,93,70,5694308,3128,0,46,7e+06,2,446
27,113,7,4720371,11116,2,85,7e+06,6.5,650
29,192,147,2921738,9984,0,119,7e+06,7.9,2000
158,99,342,2344847,2158,0,119,7e+06,6.8,0
223,91,157,7455447,1136,2,126,7e+06,6.3,0
97,105,261,2062066,2684,3,147,7e+06,6.6,357
117,99,60,1654367,6526,0,106,7e+06,6.4,3000
389,112,159,1738692,3547,0,301,7e+06,7.5,38000
9,100,0,2209479,2909,0,34,5e+06,5.8,962
34,99,2,1889522,2589,2,12,7e+06,6.5,797
161,125,127,1110286,8876,6,65,4825000,7.2,0
301,97,0,1768416,684,0,198,7e+06,6.3,0
52,105,10,1425993,1417,1,72,1.2e+07,5.3,0
134,106,58,382946,44969,0,99,7e+06,7.1,19000
151,93,47,518134,1105,2,66,4500000,6.2,0
103,103,835,236266,13000,0,290,3500000,6.2,0
39,96,5,196067,1251,3,25,7e+06,6.7,97
133,103,6,532988,9660,0,25,7e+06,6.5,0
104,108,30,453079,2029,4,29,7e+06,5.9,916
121,177,23,46495,8,0,28,7e+06,6.7,1000
27,118,0,46451,27756,2,38,7e+06,6,694
49,97,554,233103,2544,3,50,7e+06,6.9,311
12,92,4,425899,198,1,1,7e+06,5.3,55
112,88,0,6755271,3150,0,70,7e+06,4.8,0
10,80,0,13751,218,1,9,7e+06,5.3,453
2,45,24,33349949,236,0,6,7e+06,6,41
18,97,49,105943,4334,5,42,2.1e+07,7.4,389
44,111,197,90556401,3009,5,162,7e+06,4.8,586
6,96,16,55202,414,0,6,8700000,7.2,187
46,94,0,127144,17377,3,38,7e+06,5.8,0
74,108,3,49526,2119,1,129,6800000,7,1000
25,101,0,10696,490,8,65,6800000,6.4,413
224,101,13,31607598,35717,1,160,6900000,5.6,10000
226,139,777,6857096,343,0,156,6800000,8.2,37000
36,125,125,223878,132,1,21,5e+06,6.5,282
54,88,11,828,2728,8,31,1.5e+07,6.4,663
142,115,294,8060,666,1,107,4e+06,8.1,11000
271,99,40,84263837,2323,0,291,6500000,5.4,45000
33,88,3,110029,225,7,31,6500000,6.3,479
111,88,132,13367101,1140,2,166,6500000,5.9,515
73,141,11,6173485,105,0,84,7e+06,7.7,802
486,101,0,4000304,15230,0,375,6500000,7.3,23000
149,105,905,2338695,29277,1,263,4e+06,7.4,0
4,100,0,2024854,1942,2,21,6500000,6.6,19
200,116,129,2268296,13180,4,119,6500000,6.9,12000
84,97,15,1029017,21107,2,135,6500000,6.8,1000
28,106,19,64148,846,0,35,6500000,7.3,260
217,105,38,66637,14462,0,92,6500000,7.2,0
12,102,9,252726,1904,0,18,6500000,6.5,830
183,122,210,871577,2614,1,143,4500000,7.7,13000
153,121,31,4063859,200,2,225,4800000,7.7,11000
145,98,0,449558,1163,2,75,1e+07,7.6,0
288,122,909,119078393,1448,0,1416,6e+06,7.5,0
188,120,153,24004159,3175,0,191,1.1e+08,5.8,0
52,106,10,27457409,6419,4,43,6e+06,6.3,478
96,94,12,21005329,19341,0,258,6e+06,6.4,0
391,109,0,26236603,1582,0,547,6e+06,7.9,10000
119,90,378,18621249,4611,9,340,6e+06,7.5,0
52,89,0,13235267,1752,2,32,6e+06,2.9,256
97,91,378,17508936,1660,0,272,3.2e+07,7.3,0
252,121,162,17605861,1184,1,351,6e+06,7.7,0
231,99,0,9203192,11328,1,136,5e+06,6.8,15000
9,42,0,7518876,844,0,5,6e+06,6.5,28
115,122,0,8596914,1517,0,148,6e+06,7,0
216,102,49,11434867,51355,1,130,6e+06,7.1,21000
133,84,4,5895238,10123,1,70,6e+06,5.5,9000
149,104,20,6670712,3825,6,101,6e+06,7.4,0
261,96,51,5359774,3569,0,131,6e+06,7.3,17000
42,94,0,4693919,4484,0,78,6500000,4.6,422
76,90,138,4542775,1831,2,73,6e+06,5.1,985
149,106,0,3588432,18947,4,93,6e+06,6.7,0
108,95,263,3029081,993,0,231,6e+06,7.8,0
12,93,10,11508423,546,0,5,5e+06,5.4,84
129,99,53,2207975,8297,0,190,6e+06,7.2,0
84,95,8,2025238,489,3,105,6e+06,5.8,289
61,84,5,1028337,1407,2,78,1.5e+07,6.4,29
147,99,129,2077046,2748,2,75,6e+06,7,0
75,97,159,267194,841,0,111,7.6e+07,6.7,605
16,90,11,399611,2370,2,29,6e+06,5.7,0
60,104,324,181798,282,5,36,6e+06,6.6,52
63,96,19,115862,2163,2,50,6e+06,6.7,0
56,104,61,1346503,2430,0,22,6e+06,6.1,0
36,97,781,117560,1081,0,29,6e+06,6.2,224
47,107,11,54606,2440,0,34,6e+06,6.2,30
26,85,0,36497,14599,0,37,6e+06,4.7,850
47,152,194,23807,105,0,29,2.5e+07,8.3,570
68,85,9,13350177,2200,1,133,6e+06,7.2,0
39,87,2,171988,1227,1,17,1e+06,5.9,275
162,95,24,65804,27575,1,86,1.2e+07,6.3,0
37,101,24,513836,1940,2,19,6e+06,7.2,1000
26,90,58,830210,3469,1,39,6e+06,5.4,0
88,111,82,3895664,1858,0,149,5300000,7.3,0
43,86,4,20200,12772,1,21,6e+06,5.8,0
136,115,58,31874869,34605,0,302,5e+07,6.1,0
111,103,12,542860,219,1,37,4e+06,7.1,0
13,90,139,27362712,6569,0,11,6e+06,6.5,0
6,88,0,15059,1443,2,8,1e+06,5.4,543
112,111,64,11905519,2205,0,214,2e+08,7.1,0
161,112,98,32541719,2201,0,438,3500159,6.7,0
68,141,407,3064356,2584,6,81,5600000,6.9,160
25,95,17,7009668,2000,6,36,5600000,2.1,244
23,141,2,352684,1065,1,31,6e+06,4.3,365
222,85,57,27024,73,0,148,5600000,6.6,4000
9,105,12,531806,72,9,6,2.5e+07,3.4,277
62,116,0,50382128,2723,0,202,5500000,5.6,0
364,90,23000,24475193,44265,1,314,3e+06,6.6,33000
122,111,72,6200756,34106,0,488,7e+06,7.4,5000
100,91,14,1292119,16768,1,144,5500000,7.1,0
112,97,25,3629758,745,0,110,5500000,7.9,0
67,92,9,6239558,1033,0,67,5e+06,6.7,352
91,104,10,1056102,1315,0,153,5e+06,6.6,1000
27,99,56,56007,6776,3,69,5500000,4.9,113
205,93,592,611709,391,1,41,3850000,7.2,0
192,99,929,753501,118,0,664,3e+07,7.4,13000
72,99,17,22770,81,0,12,5500000,6.1,543
33,157,85,2197331,1519,0,321,6e+06,8.4,0
22,90,4,70527,2030,0,8,5e+05,6.2,679
48,96,3,27445,561,5,31,9e+06,5.3,1000
65,96,136,766487,4883,4,117,5250000,5,915
284,100,77,1196752,385,3,121,30300000,7.6,23000
187,94,4,3122616,1832,0,70,4e+06,6.3,11000
47,98,12,795126,955,1,52,6e+06,7.6,989
88,129,440,223878,631,2,14,5500000,5.6,0
24,128,4,563699,787,0,27,1.6e+07,6.2,421
318,106,0,83574831,2975,0,269,5e+06,6.6,35000
250,95,163,87025093,4134,0,864,4e+06,6.6,0
411,104,16,71897215,14504,0,440,1.5e+07,7.3,33000
106,87,79,64267897,1770,0,327,5e+06,6.6,0
159,81,26,56536016,3344,0,95,4900000,6.9,0
251,94,24,104007828,2371,0,314,5e+06,5.8,24000
183,89,10,50820940,5056,0,159,5e+06,4.4,18000
297,108,0,43771291,3215,1,279,5e+06,7.1,15000
41,115,399,44456509,688,1,81,5e+06,7.6,14000
248,96,24,53884821,799,0,247,5e+06,4.6,26000
185,109,260,34468224,11736,2,533,4500000,7.3,0
220,101,52,32453345,2161,0,155,5e+06,5,10000
471,117,212,27296514,17738,0,340,5e+06,8,65000
152,83,26,25799043,11771,0,126,3300000,5.2,0
274,113,22000,25530884,1997,0,2067,9e+06,8.5,40000
336,104,59,27689474,2071,0,339,5e+06,6.5,23000
174,97,0,24138847,2990,3,472,5e+06,7.4,0
151,110,335,21994911,1122,0,433,5e+06,7.7,0
276,103,214,21501098,8375,1,216,5e+06,7.4,22000
179,90,37,24809547,15710,1,115,5e+06,6.4,11000
125,134,81,19097994,2410,0,49,3e+06,7.1,0
92,95,596,16017403,3300,2,153,5e+06,6.2,0
196,93,66,21197315,1410,0,211,5e+06,6.1,14000
9,106,23,17382982,2840,0,33,5e+06,5.2,0
309,101,25,18656400,19673,1,195,5e+06,7.5,45000
168,95,38,241437427,1495,3,756,5e+06,6.6,5000
444,94,520,14123773,12306,4,561,5e+06,5.3,25000
173,106,0,13622333,361,1,385,2e+06,7.7,0
246,99,1000,13464388,1686,6,859,4e+06,8,19000
74,82,7,13350177,4856,5,113,5e+06,3.8,562
228,86,17,17683670,1520,0,323,5e+06,5.2,0
195,91,19,12055108,2528,0,134,8e+06,6.9,0
203,103,66,27285953,259,0,214,5e+06,6.8,16000
59,92,89,11675178,2848,4,53,5e+06,3.5,11000
45,99,1000,10572742,2269,1,21,8e+06,6.1,738
12,96,23,9658370,3552,6,9,5e+06,4.5,740
29,82,99,9628751,315,0,65,5e+06,5.9,207
121,92,12,8786715,5668,5,324,5e+06,6.9,0
135,112,66,3432342,253,2,166,6e+06,7.7,0
56,90,23,6755271,3004,4,131,5e+06,5.3,327
61,90,4,6088249,5202,0,202,4e+07,7,0
81,95,4000,5308707,5245,2,165,5e+06,6.4,393
415,97,0,5009677,19404,0,485,5e+06,7.9,47000
43,90,7,4328294,5900,0,41,1e+07,5.4,249
7,41,0,4074023,55,0,4,5e+06,6.9,89
195,122,22,3950029,416,0,89,4e+06,7.2,0
109,110,19,4040588,25676,0,89,5e+06,6.8,0
12,121,35,4700361,6617,0,29,5e+06,4.6,0
155,97,7,2711210,10517,1,86,5e+06,6.4,0
204,94,122,1082044,24994,0,458,5e+06,7.7,21000
163,112,52,2445646,12897,1,99,5e+06,7,13000
248,91,263,2221809,1582,0,144,5e+06,7,0
39,98,13,296665,5185,1,158,5e+06,6.3,0
322,95,57,3219029,1836,0,125,5e+06,7.1,10000
50,88,0,978908,1665,0,56,5e+06,5.6,255
12,99,0,830210,3382,0,56,5e+06,4.4,0
16,136,0,240425,172,0,25,5e+07,7.4,133
121,118,239,228830,6,0,22,2e+07,7.5,489
324,89,27,223615,2958,1,200,6e+07,7.6,49000
27,90,6,124720,4987,0,15,5e+06,7.3,777
35,95,3,379643,2984,0,66,5e+06,4.6,174
133,90,0,65087,408,0,108,5e+06,6.2,559
13,103,34,16066,1789,0,44,5e+06,3.3,40
56,91,110,143000,117,0,55,5e+06,4.2,0
191,102,57,7691700,526,0,48,5e+06,7.2,0
80,92,46,36830,1258,0,82,2500000,6.2,639
19,87,65,37721949,3724,1,80,5e+06,6.1,887
19,80,799,5694308,10727,0,47,7e+06,4.2,419
44,105,0,37440,1986,1,60,5e+06,7.5,0
3,67,0,71904,2509,2,1,1e+07,6.7,165
6,95,7,7443007,3514,7,15,5e+06,5.1,0
64,94,261,8691,12676,1,47,5e+06,4.4,0
8,109,3,13220,1681,3,3,5e+06,4.4,190
35,88,0,21564616,46115,7,4,5e+06,4.8,0
21,97,20,13555988,2849,1,14,5e+07,3.4,0
99,113,44,617228,92,1,27,84450000,7.4,1000
115,99,766,274385,1519,3,26,4e+06,7.3,0
195,107,58,152857,2363,1,112,3e+06,6.5,10000
303,93,0,47277326,2990,0,1516,4800000,5.9,0
122,94,187,1247453,3690,0,123,2800000,6.8,750
359,121,337,1729969,1520,0,219,5e+06,7.4,14000
64,98,16,238774,11703,0,70,3500000,6.8,864
13,82,0,549632,2469,2,11,5e+06,5.4,0
440,90,0,778565,34779,1,475,4800000,5.7,30000
7,79,0,10018,286,0,6,3e+06,5.4,11
4,87,20,4063,2006,6,12,4700000,3.2,491
96,105,11,1340891,18105,0,182,5.5e+07,7.8,2000
8,89,0,20200,2668,2,8,5e+06,5.3,31
87,100,3,513836,143,1,21,4600000,7.2,0
10,92,4,246574,1795,1,3,4700000,6.2,199
121,97,4,434417,15093,1,65,4600000,5.9,0
43,100,0,728,122,0,22,1e+06,7.3,285
202,108,0,13060843,26050,0,454,1.5e+07,7.7,0
234,102,0,3609278,2235,0,1916,4500000,8.4,38000
283,133,219,727883,17040,1,2110,4500000,8.1,33000
16,105,5,1391770,793,6,14,350000,6,0
92,106,68,410241,2110,0,199,2e+06,6.8,3000
159,98,377,278821,5041,1,37,7e+06,6.5,0
202,112,0,211667,907,0,131,4.2e+09,7.7,4000
50,120,0,706622,53,2,17,1.7e+07,6.4,0
54,99,0,92191,29325,1,84,2500000,6.5,0
98,110,143,49413,398,0,26,3.5e+07,7.3,528
92,102,3,199652,1950,0,40,950000,6.6,0
112,109,187,181655,131,1,206,695393,7.9,0
138,104,0,108229,15860,1,137,4500000,5.9,7000
9,134,0,65623128,496,4,7,1.5e+08,4.7,62
5,85,358,444044,20397,3,4,4400000,5.9,224
39,130,6,49526,151,1,178,4400000,8.5,10000
29,103,249,8691,3089,1,32,4500000,5.8,0
111,112,63,26345,4810,4,99,3e+06,6.1,0
149,89,143,6940281,1291,6,346,1.2e+08,7.3,0
90,124,79,188870,857,1,25,13500000,6.7,0
149,101,51,20772796,497,1,346,6e+06,7.6,0
12,133,12,199228,1045,0,49,1.5e+08,7.2,504
64,112,0,38168022,61,0,62,4500000,6.2,2000
256,111,456,34964818,21404,4,186,1.5e+08,5.8,24000
57,98,197,39532308,2553,0,726,4200000,5.2,0
232,104,335,1487477,206,0,310,4200000,6.5,0
274,90,0,101055,1951,0,159,4e+06,5,0
265,101,0,44566004,32015,0,1848,4e+06,7.8,17000
314,150,0,65007045,26489,0,657,1.4e+08,6.1,51000
153,112,395,31252964,13707,1,522,4e+06,7.1,0
256,95,9,131175,1885,2,200,8500000,5.6,22000
46,86,2,2024854,2634,0,11,4500000,4.3,0
149,91,357,35385560,4807,1,131,4e+06,4.6,8000
323,106,450,20803237,18645,1,291,3500000,7.1,16000
74,109,0,10941801,2649,0,486,7.8e+07,5.4,2000
161,93,8,15152879,46868,0,68,5e+06,4,0
548,165,0,25359200,673,0,836,4e+06,8,92000
177,96,11000,10515579,20132,0,248,4e+06,6.7,0
230,119,13000,180011740,2776,0,1368,1e+08,5.7,0
27,93,69,10097096,955,2,38,4e+06,4.6,842
22,82,69,9821335,3354,1,10,6e+06,4,118
157,101,47,8243880,3086,1,215,3200000,7,762
125,81,5,7825820,50831,0,156,4e+06,5.9,576
160,107,0,14637490,2537,2,136,2.5e+07,4.8,0
300,105,171,7159147,954,0,308,3400000,7.5,11000
69,86,89,17314483,4073,2,48,4e+06,4.7,0
143,110,675,6525762,19928,2,425,4e+06,6.7,0
46,90,0,4613815,1566,0,58,1.5e+07,6,931
163,104,30,4046737,2251,1,390,4e+06,7.1,15000
52,96,2,3713002,972,1,62,8e+06,2.7,131
121,93,131,2426851,776,1,76,4e+06,6.5,830
114,96,101,1325073,1208,0,91,4e+06,6.6,708
270,88,0,952620,4777,0,287,4e+06,6.2,16000
116,101,21,864959,1215,0,151,4e+06,6.9,0
115,102,330,2601847,48,0,69,4e+06,8.5,26000
122,83,19,1429260,2353,1,71,1e+07,6.6,0
35,103,5,31662,3408,0,20,4500000,5.7,987
41,99,60,562059,3130,4,113,4e+06,7,872
332,115,227,61656849,1298,0,110,2.5e+07,7.1,12000
232,117,234,371897,13607,2,118,4e+06,6.9,11000
51,85,0,265107,2282,1,93,1500000,6.3,614
26,120,45,100412,824,0,7,4e+06,7.7,0
109,106,0,58214,916,0,137,9500000,7,10000
34,103,272,75078,1403,4,26,1.4e+07,6.3,132
141,112,105,317125,25269,0,87,1.6e+07,6.2,0
64,113,58,146402,387,1,38,4e+06,7.7,0
215,98,53,18469,1038,1,141,650000,6.5,0
70,106,19,20262,629,2,10,4e+06,6.1,278
46,119,8,21564616,10984,4,42,4e+06,6,798
135,99,7,8060,2631,1,97,4e+06,6.3,0
38,90,165,56129,1298,0,50,1.5e+07,6.3,688
8,120,0,100412,183,0,3,4e+06,7.5,282
36,93,55,4063,242,3,20,4e+06,5.2,657
6,103,0,100675,1585,5,19,4e+06,6.6,296
39,93,21,200803,2651,2,29,4e+06,4.7,0
182,84,18,1260917,644,1,104,2e+05,6.7,0
14,81,548,1711,609,0,21,4e+06,4.2,531
3,84,4,4074023,1932,2,4,4e+06,6.3,170
3,94,103,55202,1150,1,15,4e+06,4.7,365
1,141,335,190562,13391,2,1,1e+08,6,0
31,104,10,143653,1281,0,10,4e+06,6,0
1,92,2,18621249,3229,3,6,12215500000,7.3,237
246,97,69,304137,1269,0,148,3200000,7.3,17000
42,115,6,95016,222,1,35,8e+06,7.5,385
78,95,89,37606,2658,0,90,3500000,6.8,0
61,99,29,19959,298,2,14,3800000,6.9,0
112,109,13,2706659,5977,0,172,2e+06,6.9,0
349,113,174,61094903,17151,3,332,3e+07,6.9,29000
11,88,2,1889522,2886,3,14,5e+06,3.5,358
425,92,22,25138292,1122,0,452,3500000,6.8,43000
262,129,195,20167424,1044,0,231,2e+06,8.2,33000
33,94,47,4291965,836,1,52,1e+07,4.8,804
31,81,0,3293258,2238,0,131,3e+06,5.2,0
139,97,48,2506446,3075,0,236,1e+06,3.3,93000
337,103,12,252652,44,0,199,19900000,7,38000
30,101,0,220234,3574,3,24,3500000,6.5,360
265,102,82,34350553,2486,4,207,6.8e+07,5.7,15000
50,98,9,101228,20009,4,53,3500000,6.4,414
50,91,23,96793,6380,3,135,3500000,5.3,1000
9,105,28,123777,1043,0,15,3500000,4.7,0
15,98,0,29233,668,0,11,3500000,6.1,127
4,96,0,246574,2307,0,12,3500000,4.8,211
44,148,41,2445646,5526,0,55,3500000,8.4,5000
6,100,117,29233,24,0,2,3500000,7,121
17,86,892,1711,854,1,10,3500000,3.3,721
7,92,14,27012,3854,2,10,3500000,5.4,482
9,88,19,73678,2497,0,13,3500000,4.8,570
3,90,0,5654777,1183,1,18,3440000,3.1,606
169,80,10,77413017,11218,0,331,8e+06,7.6,0
290,107,78,5354039,22834,8,225,3500000,7.1,21000
10,99,0,174682,320,1,13,1e+06,6.1,224
159,92,0,2926565,3608,0,72,3e+06,6.5,0
535,107,141,13092000,26495,0,731,3300000,8.5,129000
214,135,353,7563397,1211,0,749,3300000,8.7,28000
